fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,B
memlock-stack,COMB_W2_D10_B864,0,4256,422,421,-1,-1,0.05%,1,7,60.41301383206702,3101,5133,61.306653809064606,2543,4148,-1.0,-1,-1,100,3,3,864
memlock-stack,COMB_W2_D10_B864,0,4678,463,462,-1,-1,0.05%,1,8,63.88077147866744,3279,5133,64.80231436837029,2688,4148,-1.0,-1,-1,100,3,3,864
memlock-stack,COMB_W2_D10_B864,0,9341,796,795,-1,-1,0.05%,1,12,88.15507500487044,4525,5133,88.54869816779171,3673,4148,-1.0,-1,-1,100,3,3,864
memlock-stack,COMB_W2_D10_B864,0,13634,948,947,-1,-1,0.05%,1,15,96.14260666277032,4935,5133,96.04628736740598,3984,4148,-1.0,-1,-1,100,3,3,864
memlock-stack,COMB_W2_D10_B864,0,4343,435,434,-1,-1,0.05%,1,8,61.56243911942334,3160,5133,62.60848601735777,2597,4148,-1.0,-1,-1,100,3,3,864
memlock-stack,COMB_W2_D10_B864,0,12680,916,915,-1,-1,0.05%,1,15,94.79836353009937,4866,5133,94.81677917068468,3933,4148,-1.0,-1,-1,100,3,3,864
memlock-stack,COMB_W2_D10_B864,0,12882,908,907,-1,-1,0.05%,1,15,94.97369959088252,4875,5133,94.74445515911285,3930,4148,-1.0,-1,-1,100,3,3,864
memlock-stack,COMB_W2_D10_B864,0,9079,779,778,-1,-1,0.05%,1,11,87.2783947009546,4480,5133,87.75313404050145,3640,4148,-1.0,-1,-1,100,3,3,864
memlock-stack,COMB_W2_D10_B864,0,3244,338,337,-1,-1,0.05%,1,6,53.360607831677385,2739,5133,54.38765670202508,2256,4148,-1.0,-1,-1,100,3,3,864
memlock-stack,COMB_W2_D10_B864,0,4768,468,467,-1,-1,0.05%,1,9,63.84180790960452,3277,5133,64.77820636451301,2687,4148,-1.0,-1,-1,100,3,3,864
memlock-stack,COMB_W2_D10_B864,0,8700,754,753,-1,-1,0.05%,1,11,86.14845119812975,4422,5133,86.49951783992286,3588,4148,-1.0,-1,-1,100,3,3,864
memlock-stack,COMB_W2_D10_B864,0,6930,634,633,-1,-1,0.05%,1,9,78.33625560101305,4021,5133,79.05014464802315,3279,4148,-1.0,-1,-1,100,3,3,864
memlock-stack,COMB_W2_D10_B864,0,13502,940,939,-1,-1,0.05%,1,16,95.94778881745567,4925,5133,95.877531340405,3977,4148,-1.0,-1,-1,100,3,3,864
memlock-stack,COMB_W2_D10_B864,0,15731,980,979,-1,-1,0.05%,1,17,97.8375219170076,5022,5133,97.68563162970106,4052,4148,-1.0,-1,-1,100,3,3,864
memlock-stack,COMB_W2_D10_B320,0,4606,457,456,-1,-1,0.05%,1,7,63.296317942723554,3249,5133,64.2960462873674,2667,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B320,0,2221,234,233,-1,-1,0.05%,1,6,41.4767192674849,2129,5133,42.4059787849566,1759,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B320,0,8343,736,735,-1,-1,0.05%,1,11,84.8042080654588,4353,5133,85.19768563162971,3534,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B320,0,3812,388,387,-1,-1,0.05%,1,7,57.6271186440678,2958,5133,58.678881388621015,2434,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B320,0,4140,422,421,-1,-1,0.05%,1,8,58.71809857782972,3014,5133,59.66730954676953,2475,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B320,0,2272,239,238,-1,-1,0.05%,1,6,42.33391778686928,2173,5133,43.46673095467696,1803,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B320,0,3782,388,387,-1,-1,0.05%,1,7,56.730956555620494,2912,5133,57.78688524590165,2397,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B320,0,11400,878,877,-1,-1,0.05%,1,14,92.7138125852328,4759,5133,92.93635486981678,3855,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B320,0,10751,846,845,-1,-1,0.05%,1,14,91.6617962205338,4705,5133,91.7791706846673,3807,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B320,0,2441,256,255,-1,-1,0.05%,1,6,43.73660627313462,2245,5133,45.13018322082932,1872,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B320,0,5496,534,533,-1,-1,0.05%,1,8,69.93960646795246,3590,5133,70.7810993249759,2936,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B320,0,6375,598,597,-1,-1,0.05%,1,9,74.75160724722384,3837,5133,75.6268081002893,3137,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B320,0,3307,341,340,-1,-1,0.05%,1,6,50.925384765244495,2614,5133,52.169720347155256,2164,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B320,0,1140,123,122,-1,-1,0.05%,1,5,27.079680498733683,1390,5133,28.230472516875604,1171,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B320,0,5402,528,527,-1,-1,0.05%,1,9,70.34872394311319,3611,5133,71.16682738669238,2952,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B320,0,1077,116,115,-1,-1,0.05%,1,5,25.852328073251517,1327,5133,26.808100289296043,1112,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B320,0,1784,190,189,-1,-1,0.05%,1,6,36.45041885836743,1871,5133,37.39151398264224,1551,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B320,0,3361,350,349,-1,-1,0.05%,1,6,53.43853496980323,2743,5133,54.41176470588235,2257,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B320,0,7090,649,648,-1,-1,0.05%,1,10,77.98558347944672,4003,5133,78.7367405978785,3266,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B320,0,4347,435,434,-1,-1,0.05%,1,7,62.38067406974479,3202,5133,63.04243008678881,2615,4148,-1.0,-1,-1,100,3,3,320
memlock-stack,COMB_W2_D10_B384,0,2752,286,285,-1,-1,0.05%,1,6,46.97058250535749,2411,5133,48.11957569913211,1996,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B384,0,3730,378,377,-1,-1,0.05%,1,7,58.23105396454316,2989,5133,59.47444551591128,2467,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B384,0,878,96,95,-1,-1,0.05%,1,5,21.60529904539256,1109,5133,22.68563162970106,941,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B384,0,2384,252,251,-1,-1,0.05%,1,6,43.26904344437951,2221,5133,44.38283510125361,1841,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B384,0,3294,340,339,-1,-1,0.05%,1,7,52.85408143385935,2713,5133,53.80906460945034,2232,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B384,0,2223,235,234,-1,-1,0.05%,1,6,40.09351256575102,2058,5133,41.05593056894889,1703,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B384,0,6760,626,625,-1,-1,0.05%,1,9,77.16734852912526,3961,5133,77.79652844744454,3227,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B384,0,864,93,92,-1,-1,0.05%,1,5,21.897525813364503,1124,5133,22.950819672131143,952,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B384,0,3275,339,338,-1,-1,0.05%,1,7,52.46444574323008,2693,5133,53.49566055930569,2219,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B384,0,1265,137,136,-1,-1,0.05%,1,5,29.495421780635105,1514,5133,30.641272902603667,1271,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B384,0,4029,412,411,-1,-1,0.05%,1,7,59.43892460549386,3051,5133,60.58341369334619,2513,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B384,0,2343,250,249,-1,-1,0.05%,1,6,44.14572374829535,2266,5133,45.25072324011572,1877,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B384,0,1571,168,167,-1,-1,0.05%,1,5,33.83985973115137,1737,5133,34.884281581485055,1447,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B384,0,2404,255,254,-1,-1,0.05%,1,6,42.89888953828171,2202,5133,43.94889103182257,1823,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B384,0,1224,132,131,-1,-1,0.05%,1,5,28.112215078901222,1443,5133,29.26711668273867,1214,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B384,0,1061,116,115,-1,-1,0.05%,1,5,25.891291642314435,1329,5133,26.832208293153325,1113,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B384,0,3614,372,371,-1,-1,0.05%,1,7,55.28930450029223,2838,5133,56.7261330761813,2353,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B384,0,1678,180,179,-1,-1,0.05%,1,6,34.81394895772453,1787,5133,35.65573770491803,1479,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B384,0,1810,193,192,-1,-1,0.05%,1,5,36.00233781414378,1848,5133,37.07810993249759,1538,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B384,0,1070,116,115,-1,-1,0.05%,1,5,26.70952659263589,1371,5133,27.820636451301837,1154,4148,-1.0,-1,-1,100,3,3,384
memlock-stack,COMB_W2_D10_B32,0,1117,120,119,-1,-1,0.05%,1,5,26.78745373076174,1375,5133,27.917068466730957,1158,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B32,0,4332,438,437,-1,-1,0.05%,1,8,62.86771868303137,3227,5133,63.52459016393443,2635,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B32,0,2569,267,266,-1,-1,0.05%,1,6,45.587375803623615,2340,5133,46.69720347155256,1937,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B32,0,1085,118,117,-1,-1,0.05%,1,5,26.88486265341905,1380,5133,28.01350048216008,1162,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B32,0,4996,496,495,-1,-1,0.05%,1,8,67.62127410870836,3471,5133,68.39440694310511,2837,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B32,0,832,91,90,-1,-1,0.05%,1,5,22.32612507305669,1146,5133,23.191899710703957,962,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B32,0,1402,152,151,-1,-1,0.05%,1,5,31.151373465809467,1599,5133,32.18418514946963,1335,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B32,0,841,91,90,-1,-1,0.05%,1,5,22.014416520553283,1130,5133,22.782063645130183,945,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B32,0,3346,347,346,-1,-1,0.05%,1,7,53.22423533995714,2732,5133,54.50819672131148,2261,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B32,0,842,92,91,-1,-1,0.05%,1,4,21.137736216637443,1085,5133,22.10703953712633,917,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B32,0,2327,245,244,-1,-1,0.05%,1,6,42.97681667640756,2206,5133,44.21407907425265,1834,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B32,0,2347,249,248,-1,-1,0.05%,1,6,44.028833041106566,2260,5133,45.009643201542914,1867,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B32,0,536,58,57,-1,-1,0.05%,1,4,15.526982271576076,797,5133,16.562198649951785,687,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B32,0,1622,174,173,-1,-1,0.05%,1,5,34.15156828365478,1753,5133,35.24590163934426,1462,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B32,0,2597,271,270,-1,-1,0.05%,1,6,45.70426651081239,2346,5133,46.69720347155256,1937,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B32,0,4218,434,433,-1,-1,0.05%,1,8,62.341710500681856,3200,5133,63.18707810993249,2621,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B32,0,5089,495,494,-1,-1,0.05%,1,8,67.21215663354764,3450,5133,68.05689488910318,2823,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B32,0,2904,302,301,-1,-1,0.05%,1,6,48.1784531463082,2473,5133,49.44551591128254,2051,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B32,0,1851,198,197,-1,-1,0.05%,1,5,36.37249172024157,1867,5133,37.75313404050144,1566,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B32,0,1573,168,167,-1,-1,0.05%,1,6,33.5086693941165,1720,5133,34.450337512054006,1429,4148,-1.0,-1,-1,100,3,3,32
memlock-stack,COMB_W2_D10_B128,0,611,67,66,-1,-1,0.05%,1,4,15.741281901422171,808,5133,16.77917068466731,696,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B128,0,302,33,32,-1,-1,0.05%,1,4,10.013637249172024,514,5133,10.920925747348118,453,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B128,0,1313,142,141,-1,-1,0.05%,1,5,29.35904928891486,1507,5133,30.400192864030856,1261,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B128,0,698,76,75,-1,-1,0.05%,1,5,19.286966686148453,990,5133,20.17839922854388,837,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B128,0,790,86,85,-1,-1,0.05%,1,5,20.553282680693552,1055,5133,21.528447444551592,893,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B128,0,706,76,75,-1,-1,0.05%,1,5,18.877849210987726,969,5133,19.88910318225651,825,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B128,0,849,92,91,-1,-1,0.05%,1,5,21.254626923826223,1091,5133,22.348119575699133,927,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B128,0,563,62,61,-1,-1,0.05%,1,4,16.267290083771673,835,5133,17.1648987463838,712,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B128,0,283,31,30,-1,-1,0.05%,1,4,8.494058055717904,436,5133,9.40212150433944,390,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B128,0,556,62,61,-1,-1,0.05%,1,4,16.851743619715563,865,5133,17.888138862102217,742,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B128,0,822,90,89,-1,-1,0.05%,1,5,21.41048120007793,1099,5133,22.516875602700097,934,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B128,0,1132,122,121,-1,-1,0.05%,1,5,25.696473796999804,1319,5133,26.88042430086789,1115,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B128,0,490,54,53,-1,-1,0.05%,1,5,14.16325735437366,727,5133,15.18804243008679,630,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B128,0,1238,134,133,-1,-1,0.05%,1,5,28.540814338593417,1465,5133,29.58052073288332,1227,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B128,0,1721,184,183,-1,-1,0.05%,1,6,35.710111046171825,1833,5133,36.74059787849566,1524,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B128,0,1463,157,156,-1,-1,0.05%,1,5,31.015000974089222,1592,5133,32.087753134040504,1331,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B128,0,821,91,90,-1,-1,0.05%,1,5,21.42996298460939,1100,5133,22.492767598842818,933,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B128,0,1789,189,188,-1,-1,0.05%,1,6,35.61270212351451,1828,5133,36.716489874638384,1523,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B128,0,2432,256,255,-1,-1,0.05%,1,6,44.3795051626729,2278,5133,45.54001928640309,1889,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B128,0,983,107,106,-1,-1,0.05%,1,5,23.222287161503992,1192,5133,24.56605593056895,1019,4148,-1.0,-1,-1,100,3,3,128
memlock-stack,COMB_W2_D10_B992,0,17436,1000,999,-1,-1,0.05%,1,20,98.87005649717514,5075,5133,98.60173577627772,4090,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B992,0,254,28,27,-1,-1,0.05%,1,4,9.721410481200078,499,5133,10.486981677917068,435,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B992,0,4037,409,408,-1,-1,0.05%,1,7,59.536333528151175,3056,5133,60.41465766634523,2506,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B992,0,4217,422,421,-1,-1,0.05%,1,7,59.75063315799727,3067,5133,60.993249758919966,2530,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B992,0,1550,165,164,-1,-1,0.05%,1,5,32.339762322228715,1660,5133,33.31726133076181,1382,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B992,1,29952,1023,1022,-1,-1,0.05%,1,29,99.86362750827976,5126,5133,99.49373191899711,4127,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B992,0,6777,631,630,-1,-1,0.05%,1,9,78.12195597116695,4010,5133,78.76084860173577,3267,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B992,0,3774,384,383,-1,-1,0.05%,1,7,57.33489187609585,2943,5133,58.341369334619095,2420,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B992,0,15050,972,971,-1,-1,0.05%,1,17,97.8375219170076,5022,5133,97.54098360655738,4046,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B992,0,1383,147,146,-1,-1,0.05%,1,5,29.729203195012666,1526,5133,30.978784956605598,1285,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B992,0,6117,580,579,-1,-1,0.05%,1,9,75.25813364504188,3863,5133,75.74734811957569,3142,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B992,0,8915,766,765,-1,-1,0.05%,1,11,86.20689655172413,4425,5133,86.42719382835101,3585,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B992,0,5055,501,500,-1,-1,0.05%,1,8,67.87453730761737,3484,5133,69.06943105110896,2865,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B992,0,2924,303,302,-1,-1,0.05%,1,7,50.10714981492305,2572,5133,51.44648023143685,2134,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B992,0,4944,482,481,-1,-1,0.05%,1,8,66.10169491525424,3393,5133,66.56219864995178,2761,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B992,0,1083,117,116,-1,-1,0.05%,1,5,25.34580167543347,1301,5133,26.325940212150435,1092,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B992,0,7098,653,652,-1,-1,0.05%,1,9,78.94019092148841,4052,5133,79.58052073288331,3301,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B992,0,4518,453,452,-1,-1,0.05%,1,7,63.02357295928307,3235,5133,63.83799421407908,2648,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B992,0,3780,385,384,-1,-1,0.05%,1,7,57.47126436781609,2950,5133,58.55834136933462,2429,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B992,0,10271,830,829,-1,-1,0.05%,1,13,90.84356127021236,4663,5133,90.86306653809064,3769,4148,-1.0,-1,-1,100,3,3,992
memlock-stack,COMB_W2_D10_B576,0,7184,665,664,-1,-1,0.05%,1,10,79.62205338008962,4087,5133,80.30376084860174,3331,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B576,0,5019,496,495,-1,-1,0.05%,1,9,67.25112020261057,3452,5133,68.00867888138862,2821,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B576,0,15674,972,971,-1,-1,0.05%,1,17,97.54529514903564,5007,5133,97.3963355834137,4040,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B576,0,7604,691,690,-1,-1,0.05%,1,10,81.82349503214495,4200,5133,82.23240115718419,3411,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B576,0,11070,865,864,-1,-1,0.05%,1,14,92.22676797194624,4734,5133,92.33365477338477,3830,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B576,0,5871,566,565,-1,-1,0.05%,1,9,72.84239236314046,3739,5133,73.55351976856316,3051,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B576,0,3166,326,325,-1,-1,0.05%,1,7,49.639586986167934,2548,5133,50.7473481195757,2105,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B576,0,22644,1018,1017,-1,-1,0.05%,1,23,99.6882914474966,5117,5133,99.32497589199616,4120,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B576,0,4354,437,436,-1,-1,0.05%,1,8,62.38067406974479,3202,5133,63.3076181292189,2626,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B576,0,2721,281,280,-1,-1,0.05%,1,6,46.05493863237873,2364,5133,46.8900675024108,1945,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B576,0,4611,460,459,-1,-1,0.05%,1,8,62.86771868303137,3227,5133,64.00675024108004,2655,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B576,0,265,29,28,-1,-1,0.05%,1,4,10.753945061367622,552,5133,11.547733847637415,479,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B576,0,12665,919,918,-1,-1,0.05%,1,15,94.75939996103642,4864,5133,94.76856316297012,3931,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B576,0,2419,254,253,-1,-1,0.05%,1,6,44.476914085330215,2283,5133,45.32304725168756,1880,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B576,0,6382,605,604,-1,-1,0.05%,1,9,75.39450613676213,3870,5133,75.89199614271939,3148,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B576,0,14992,971,970,-1,-1,0.05%,1,17,97.5258133645042,5006,5133,97.42044358727098,4041,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B576,0,18000,998,997,-1,-1,0.05%,1,20,98.87005649717514,5075,5133,98.57762777242044,4089,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B576,0,13099,927,926,-1,-1,0.05%,1,15,95.44126241963764,4899,5133,95.37126325940211,3956,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B576,0,13300,928,927,-1,-1,0.05%,1,15,95.65556204948372,4910,5133,95.6364513018322,3967,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B576,0,1074,116,115,-1,-1,0.05%,1,5,25.813364504188584,1325,5133,27.00096432015429,1120,4148,-1.0,-1,-1,100,3,3,576
memlock-stack,COMB_W2_D10_B608,0,12483,919,918,-1,-1,0.05%,1,15,95.07110851353984,4880,5133,95.10607521697204,3945,4148,-1.0,-1,-1,100,3,3,608
memlock-stack,COMB_W2_D10_B608,0,3182,329,328,-1,-1,0.05%,1,6,50.49678550555231,2592,5133,51.68756027000965,2144,4148,-1.0,-1,-1,100,3,3,608
memlock-stack,COMB_W2_D10_B608,0,5872,562,561,-1,-1,0.05%,1,9,72.64757451782583,3729,5133,73.55351976856316,3051,4148,-1.0,-1,-1,100,3,3,608
memlock-stack,COMB_W2_D10_B608,0,9091,777,776,-1,-1,0.05%,1,11,87.55113968439508,4494,5133,87.89778206364514,3646,4148,-1.0,-1,-1,100,3,3,608
memlock-stack,COMB_W2_D10_B608,0,17986,1011,1010,-1,-1,0.05%,1,20,99.4739918176505,5106,5133,99.1080038572806,4111,4148,-1.0,-1,-1,100,3,3,608
memlock-stack,COMB_W2_D10_B608,0,10981,872,871,-1,-1,0.05%,1,14,92.6164036625755,4754,5133,92.64705882352942,3843,4148,-1.0,-1,-1,100,3,3,608
memlock-stack,COMB_W2_D10_B608,0,10095,823,822,-1,-1,0.05%,1,12,89.16812780050653,4577,5133,89.5371263259402,3714,4148,-1.0,-1,-1,100,3,3,608
memlock-stack,COMB_W2_D10_B608,0,9011,777,776,-1,-1,0.05%,1,12,87.7069939606468,4502,5133,88.01832208293153,3651,4148,-1.0,-1,-1,100,3,3,608
memlock-stack,COMB_W2_D10_B608,0,11810,915,914,-1,-1,0.05%,1,14,95.07110851353984,4880,5133,95.0337512054002,3942,4148,-1.0,-1,-1,100,3,3,608
memlock-stack,COMB_W2_D10_B608,0,1556,169,168,-1,-1,0.05%,1,6,35.417884278199885,1818,5133,36.49951783992286,1514,4148,-1.0,-1,-1,100,3,3,608
memlock-stack,COMB_W2_D10_B608,0,12779,919,918,-1,-1,0.05%,1,15,95.38281706604324,4896,5133,95.29893924783028,3953,4148,-1.0,-1,-1,100,3,3,608
memlock-stack,COMB_W2_D10_B608,0,7964,719,718,-1,-1,0.05%,1,10,84.16130917592052,4320,5133,84.64320154291225,3511,4148,-1.0,-1,-1,100,3,3,608
memlock-stack,COMB_W2_D10_B608,0,8650,762,761,-1,-1,0.05%,1,12,86.79135008766804,4455,5133,87.12632594021214,3614,4148,-1.0,-1,-1,100,3,3,608
memlock-stack,COMB_W2_D10_B608,0,6192,590,589,-1,-1,0.05%,1,10,76.19325930255212,3911,5133,76.78399228543876,3185,4148,-1.0,-1,-1,100,3,3,608
memlock-stack,COMB_W2_D10_B608,0,5401,529,528,-1,-1,0.05%,1,9,70.05649717514125,3596,5133,70.92574734811957,2942,4148,-1.0,-1,-1,100,3,3,608
memlock-stack,COMB_W2_D10_B608,0,2360,248,247,-1,-1,0.05%,1,6,43.05474381453342,2210,5133,44.04532304725169,1827,4148,-1.0,-1,-1,100,3,3,608
memlock-stack,COMB_W2_D10_B608,0,13388,943,942,-1,-1,0.05%,1,16,96.00623417105008,4928,5133,96.0221793635487,3983,4148,-1.0,-1,-1,100,3,3,608
memlock-stack,COMB_W2_D10_B608,0,2894,299,298,-1,-1,0.05%,1,6,48.548607052406,2492,5133,49.66248794599807,2060,4148,-1.0,-1,-1,100,3,3,608
memlock-stack,COMB_W2_D10_B608,0,7365,660,659,-1,-1,0.05%,1,10,78.72589129164231,4041,5133,79.41176470588235,3294,4148,-1.0,-1,-1,100,3,3,608
