fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,D
memlock-stack,MAGIC_D4_L4_CHAR,61,154092,5,4,-1,-1,0.03%,1,85,42.0,21,50,38.83495145631068,40,103,-1.0,-1,-1,25,2,8,4
memlock-stack,MAGIC_D4_L4_CHAR,4,19791,5,4,-1,-1,0.01%,1,15,42.0,21,50,38.83495145631068,40,103,-1.0,-1,-1,25,2,8,4
memlock-stack,MAGIC_D2_L2_CHAR,25,38522,3,2,-1,-1,0.01%,1,24,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D2_L2_CHAR,1,1595,3,2,-1,-1,0.01%,1,5,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D2_L2_CHAR,3,4793,3,2,-1,-1,0.01%,1,7,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D2_L2_CHAR,2,5082,3,2,-1,-1,0.01%,1,7,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D2_L2_CHAR,4,7654,3,2,-1,-1,0.01%,1,7,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D2_L2_CHAR,0,1558,3,2,-1,-1,0.01%,1,5,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D2_L2_CHAR,1,3545,3,2,-1,-1,0.01%,1,6,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D2_L2_CHAR,2,2808,3,2,-1,-1,0.01%,1,6,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D2_L2_CHAR,5,9944,3,2,-1,-1,0.01%,1,9,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D2_L2_CHAR,3,4734,3,2,-1,-1,0.01%,1,7,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D2_L2_CHAR,2,5113,3,2,-1,-1,0.01%,1,6,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D2_L2_CHAR,5,7993,3,2,-1,-1,0.01%,1,8,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D2_L2_CHAR,2,3993,3,2,-1,-1,0.01%,1,6,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D2_L2_CHAR,4,7449,3,2,-1,-1,0.01%,1,8,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D2_L2_CHAR,17,14473,3,2,-1,-1,0.01%,1,11,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D2_L2_CHAR,5,5663,3,2,-1,-1,0.01%,1,6,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D2_L2_CHAR,3,5465,3,2,-1,-1,0.01%,1,7,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D2_L2_CHAR,1,1997,3,2,-1,-1,0.01%,1,5,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D2_L2_CHAR,7,11346,3,2,-1,-1,0.01%,1,10,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D2_L2_CHAR,2,2841,3,2,-1,-1,0.01%,1,6,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-stack,MAGIC_D1_L1_CHAR,4,1226,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_CHAR,4,1194,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_CHAR,1,426,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_CHAR,1,396,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_CHAR,1,394,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_CHAR,1,422,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_CHAR,1,394,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_CHAR,3,842,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_CHAR,1,394,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_CHAR,1,394,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_CHAR,3,810,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_CHAR,5,1514,1,0,-1,-1,0.01%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_CHAR,1,394,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_CHAR,3,832,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_CHAR,1,396,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_CHAR,1,396,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_CHAR,4,1142,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_CHAR,3,842,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_CHAR,1,426,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D1_L1_CHAR,1,394,1,0,-1,-1,0.01%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-stack,MAGIC_D7_L7_CHAR,72,360596,8,7,-1,-1,0.04%,1,192,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D7_L7_CHAR,38,192185,8,7,-1,-1,0.04%,1,105,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D7_L7_CHAR,176,670331,8,7,-1,-1,0.04%,1,367,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D7_L7_CHAR,18,83640,8,7,-1,-1,0.01%,1,48,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D7_L7_CHAR,70,243553,8,7,-1,-1,0.04%,1,131,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D7_L7_CHAR,13,98474,8,7,-1,-1,0.01%,1,56,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D7_L7_CHAR,24,142741,8,7,-1,-1,0.04%,1,80,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D7_L7_CHAR,22,110254,8,7,-1,-1,0.01%,1,62,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D7_L7_CHAR,35,207025,8,7,-1,-1,0.03%,1,113,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D7_L7_CHAR,46,319990,8,7,-1,-1,0.04%,1,173,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D7_L7_CHAR,66,371592,8,7,-1,-1,0.04%,1,201,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D7_L7_CHAR,9,72414,8,7,-1,-1,0.01%,1,42,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D7_L7_CHAR,14,91428,8,7,-1,-1,0.01%,1,51,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D7_L7_CHAR,23,137182,8,7,-1,-1,0.04%,1,77,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D7_L7_CHAR,51,287425,8,7,-1,-1,0.04%,1,155,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D7_L7_CHAR,96,349446,8,7,-1,-1,0.04%,1,187,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D7_L7_CHAR,25,112768,8,7,-1,-1,0.01%,1,64,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D7_L7_CHAR,109,447891,8,7,-1,-1,0.04%,1,247,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D7_L7_CHAR,36,232154,8,7,-1,-1,0.04%,1,125,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D7_L7_CHAR,42,155909,8,7,-1,-1,0.03%,1,88,48.21428571428572,27,56,42.201834862385326,46,109,-1.0,-1,-1,25,2,8,7
memlock-stack,MAGIC_D8_L8_CHAR,72,456185,9,8,-1,-1,0.04%,1,247,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D8_L8_CHAR,208,1144738,9,8,-1,-1,0.04%,1,620,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D8_L8_CHAR,17,117000,9,8,-1,-1,0.04%,1,65,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D8_L8_CHAR,45,316673,9,8,-1,-1,0.04%,1,175,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D8_L8_CHAR,73,355648,9,8,-1,-1,0.04%,1,193,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D8_L8_CHAR,122,624564,9,8,-1,-1,0.04%,1,333,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D8_L8_CHAR,43,202916,9,8,-1,-1,0.04%,1,110,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D8_L8_CHAR,50,338161,9,8,-1,-1,0.04%,1,184,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D8_L8_CHAR,53,254106,9,8,-1,-1,0.04%,1,137,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D8_L8_CHAR,3,34358,9,8,-1,-1,0.01%,1,22,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D8_L8_CHAR,69,430444,9,8,-1,-1,0.04%,1,233,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D8_L8_CHAR,98,478087,9,8,-1,-1,0.04%,1,258,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D8_L8_CHAR,74,377852,9,8,-1,-1,0.04%,1,205,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D8_L8_CHAR,17,132456,9,8,-1,-1,0.04%,1,74,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D8_L8_CHAR,42,219506,9,8,-1,-1,0.03%,1,120,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D8_L8_CHAR,15,134835,9,8,-1,-1,0.04%,1,75,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D8_L8_CHAR,26,187450,9,8,-1,-1,0.03%,1,106,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D8_L8_CHAR,16,134350,9,8,-1,-1,0.04%,1,75,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D8_L8_CHAR,18,124513,9,8,-1,-1,0.04%,1,71,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D8_L8_CHAR,37,228777,9,8,-1,-1,0.04%,1,126,50.0,29,58,43.24324324324324,48,111,-1.0,-1,-1,25,2,8,8
memlock-stack,MAGIC_D9_L9_CHAR,126,706166,10,9,-1,-1,0.05%,1,378,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D9_L9_CHAR,166,1126231,10,9,-1,-1,0.05%,1,616,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D9_L9_CHAR,27,220309,10,9,-1,-1,0.04%,1,120,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D9_L9_CHAR,22,205313,10,9,-1,-1,0.04%,1,111,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D9_L9_CHAR,47,262886,10,9,-1,-1,0.05%,1,141,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D9_L9_CHAR,23,176650,10,9,-1,-1,0.04%,1,100,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D9_L9_CHAR,92,548192,10,9,-1,-1,0.05%,1,293,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D9_L9_CHAR,32,211584,10,9,-1,-1,0.04%,1,116,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D9_L9_CHAR,17,171688,10,9,-1,-1,0.05%,1,94,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D9_L9_CHAR,49,331160,10,9,-1,-1,0.05%,1,179,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D9_L9_CHAR,71,407698,10,9,-1,-1,0.04%,1,221,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D9_L9_CHAR,196,1048134,10,9,-1,-1,0.05%,1,558,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D9_L9_CHAR,20,159695,10,9,-1,-1,0.04%,1,90,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D9_L9_CHAR,17,137288,10,9,-1,-1,0.04%,1,77,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D9_L9_CHAR,178,889090,10,9,-1,-1,0.05%,1,504,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D9_L9_CHAR,123,746117,10,9,-1,-1,0.05%,1,394,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D9_L9_CHAR,13,130889,10,9,-1,-1,0.04%,1,74,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D9_L9_CHAR,316,1607688,10,9,-1,-1,0.05%,1,847,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D9_L9_CHAR,103,544136,10,9,-1,-1,0.04%,1,289,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D9_L9_CHAR,307,1529018,10,9,-1,-1,0.05%,1,806,51.66666666666667,31,60,44.24778761061947,50,113,-1.0,-1,-1,25,2,8,9
memlock-stack,MAGIC_D3_L3_CHAR,14,27778,4,3,-1,-1,0.01%,1,19,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-stack,MAGIC_D3_L3_CHAR,2,8186,4,3,-1,-1,0.01%,1,9,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-stack,MAGIC_D3_L3_CHAR,0,3146,4,3,-1,-1,0.01%,1,5,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-stack,MAGIC_D3_L3_CHAR,2,4962,4,3,-1,-1,0.01%,1,7,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-stack,MAGIC_D3_L3_CHAR,67,144710,4,3,-1,-1,0.02%,1,80,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-stack,MAGIC_D3_L3_CHAR,5,14999,4,3,-1,-1,0.01%,1,12,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-stack,MAGIC_D3_L3_CHAR,6,12338,4,3,-1,-1,0.01%,1,11,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-stack,MAGIC_D3_L3_CHAR,76,169192,4,3,-1,-1,0.02%,1,92,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-stack,MAGIC_D3_L3_CHAR,6,21266,4,3,-1,-1,0.01%,1,16,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-stack,MAGIC_D3_L3_CHAR,52,119431,4,3,-1,-1,0.02%,1,67,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-stack,MAGIC_D3_L3_CHAR,31,50198,4,3,-1,-1,0.01%,1,31,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-stack,MAGIC_D3_L3_CHAR,5,11234,4,3,-1,-1,0.01%,1,10,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-stack,MAGIC_D3_L3_CHAR,8,13303,4,3,-1,-1,0.01%,1,11,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-stack,MAGIC_D3_L3_CHAR,8,14881,4,3,-1,-1,0.01%,1,12,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-stack,MAGIC_D3_L3_CHAR,6,8794,4,3,-1,-1,0.01%,1,9,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-stack,MAGIC_D3_L3_CHAR,3,8133,4,3,-1,-1,0.01%,1,9,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-stack,MAGIC_D3_L3_CHAR,18,27892,4,3,-1,-1,0.01%,1,18,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-stack,MAGIC_D3_L3_CHAR,4,7838,4,3,-1,-1,0.01%,1,9,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-stack,MAGIC_D3_L3_CHAR,2,4016,4,3,-1,-1,0.01%,1,6,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-stack,MAGIC_D3_L3_CHAR,7,13258,4,3,-1,-1,0.01%,1,11,39.58333333333333,19,48,37.62376237623762,38,101,-1.0,-1,-1,25,2,8,3
memlock-heap,MAGIC_D5_L5_CHAR,1790,2861140,45,44,-1,-1,0.04%,1,4295,44.230769230769226,23,52,40.0,42,105,-1.0,-1,-1,25,2,8,5
memlock-heap,MAGIC_D5_L5_CHAR,1615,4166238,57,56,-1,-1,0.04%,1,6221,44.230769230769226,23,52,40.0,42,105,-1.0,-1,-1,25,2,8,5
memlock-heap,MAGIC_D6_L6_CHAR,1279,3164106,46,45,-1,-1,0.04%,1,4981,46.2962962962963,25,54,41.1214953271028,44,107,-1.0,-1,-1,25,2,8,6
memlock-heap,MAGIC_D6_L6_CHAR,1361,3125526,45,44,-1,-1,0.04%,1,4679,46.2962962962963,25,54,41.1214953271028,44,107,-1.0,-1,-1,25,2,8,6
memlock-heap,MAGIC_D4_L4_CHAR,951,2279664,47,46,-1,-1,0.03%,1,3263,42.0,21,50,38.83495145631068,40,103,-1.0,-1,-1,25,2,8,4
memlock-heap,MAGIC_D2_L2_CHAR,142,439146,41,40,-1,-1,0.02%,1,782,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-heap,MAGIC_D2_L2_CHAR,692,1316550,36,35,-1,-1,0.02%,1,2201,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-heap,MAGIC_D2_L2_CHAR,12,48876,46,45,-1,-1,0.02%,1,82,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-heap,MAGIC_D2_L2_CHAR,868,1983643,47,46,-1,-1,0.02%,1,3073,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-heap,MAGIC_D2_L2_CHAR,418,779340,49,48,-1,-1,0.02%,1,1286,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-heap,MAGIC_D2_L2_CHAR,859,1943728,50,49,-1,-1,0.02%,1,3263,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-heap,MAGIC_D2_L2_CHAR,2,32866,39,38,-1,-1,0.02%,1,56,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-heap,MAGIC_D2_L2_CHAR,194,486599,33,32,-1,-1,0.02%,1,876,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-heap,MAGIC_D2_L2_CHAR,668,1019318,39,38,-1,-1,0.02%,1,1695,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-heap,MAGIC_D2_L2_CHAR,292,698186,41,40,-1,-1,0.02%,1,1172,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-heap,MAGIC_D2_L2_CHAR,58,115488,40,39,-1,-1,0.02%,1,214,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-heap,MAGIC_D2_L2_CHAR,368,590825,44,43,-1,-1,0.02%,1,995,36.95652173913043,17,46,36.36363636363637,36,99,-1.0,-1,-1,25,2,8,2
memlock-heap,MAGIC_D1_L1_CHAR,0,414,6,5,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_CHAR,0,790,4,3,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_CHAR,0,1186,12,11,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_CHAR,0,1963,10,9,-1,-1,0.02%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_CHAR,0,402,10,9,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_CHAR,0,810,5,4,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_CHAR,0,814,7,6,-1,-1,0.02%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_CHAR,0,1206,7,6,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_CHAR,0,418,4,3,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_CHAR,0,402,6,5,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_CHAR,0,1158,9,8,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_CHAR,0,388,6,5,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_CHAR,0,802,8,7,-1,-1,0.02%,1,4,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
memlock-heap,MAGIC_D1_L1_CHAR,0,1222,9,8,-1,-1,0.02%,1,5,31.818181818181817,14,44,32.98969072164948,32,97,-1.0,-1,-1,25,2,8,1
