fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,D,S
memlock-stack,MAGIC_D1_L71_CHAR,5,3088,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,71
memlock-stack,MAGIC_D1_L1_CHAR,1,426,1,0,-1,-1,0.01%,1,5,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L1_CHAR,1,426,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L1_CHAR,1,370,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L1_CHAR,3,832,1,0,-1,-1,0.01%,1,5,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L1_CHAR,1,422,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L1_CHAR,1,422,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L1_CHAR,1,396,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L1_CHAR,1,394,1,0,-1,-1,0.01%,1,5,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L1_CHAR,1,396,1,0,-1,-1,0.01%,1,5,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L1_CHAR,3,842,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L1_CHAR,1,426,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L1_CHAR,4,1226,1,0,-1,-1,0.01%,1,5,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L1_CHAR,1,426,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L1_CHAR,3,842,1,0,-1,-1,0.01%,1,5,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L1_CHAR,1,396,1,0,-1,-1,0.01%,1,5,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L1_CHAR,2,776,1,0,-1,-1,0.01%,1,5,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L1_CHAR,1,426,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L1_CHAR,1,426,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L1_CHAR,3,810,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L1_CHAR,1,394,1,0,-1,-1,0.01%,1,4,31.81818182,14,44,32.98969072,32,97,-1,-1,-1,25,2,8,1,1
memlock-stack,MAGIC_D1_L81_CHAR,1,1202,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L81_CHAR,5,3294,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L81_CHAR,1,1266,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L81_CHAR,1,1170,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L81_CHAR,0,402,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L81_CHAR,0,408,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L81_CHAR,0,402,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L81_CHAR,0,408,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L81_CHAR,1,1266,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L81_CHAR,1,818,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L81_CHAR,3,1955,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L81_CHAR,6,3482,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L81_CHAR,1,1266,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L81_CHAR,0,402,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L81_CHAR,0,434,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L81_CHAR,0,434,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L81_CHAR,2,1552,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L81_CHAR,0,434,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L81_CHAR,2,1582,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L81_CHAR,1,813,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,81
memlock-stack,MAGIC_D1_L91_CHAR,5,3214,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-stack,MAGIC_D1_L91_CHAR,0,402,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-stack,MAGIC_D1_L91_CHAR,2,1587,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-stack,MAGIC_D1_L91_CHAR,0,402,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-stack,MAGIC_D1_L91_CHAR,4,2816,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-stack,MAGIC_D1_L91_CHAR,4,2454,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-stack,MAGIC_D1_L91_CHAR,0,784,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-stack,MAGIC_D1_L91_CHAR,0,773,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-stack,MAGIC_D1_L91_CHAR,0,402,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-stack,MAGIC_D1_L91_CHAR,1,1182,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-stack,MAGIC_D1_L91_CHAR,2,1490,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-stack,MAGIC_D1_L91_CHAR,1,1210,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-stack,MAGIC_D1_L91_CHAR,0,434,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-stack,MAGIC_D1_L91_CHAR,6,3664,2,1,-1,-1,0.01%,1,6,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-stack,MAGIC_D1_L91_CHAR,1,1266,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-stack,MAGIC_D1_L91_CHAR,2,1587,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-stack,MAGIC_D1_L91_CHAR,2,1582,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-stack,MAGIC_D1_L91_CHAR,0,434,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-stack,MAGIC_D1_L91_CHAR,0,402,2,1,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-stack,MAGIC_D1_L91_CHAR,3,2240,2,1,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,91
memlock-heap,MAGIC_D1_L61_CHAR,0,2401,7,6,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L61_CHAR,0,2112,8,7,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L61_CHAR,0,866,8,7,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L61_CHAR,0,4337,11,10,-1,-1,0.01%,1,6,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L61_CHAR,0,418,4,3,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L61_CHAR,0,1242,11,10,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L61_CHAR,0,1634,6,5,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L61_CHAR,0,2836,10,9,-1,-1,0.01%,1,6,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L61_CHAR,0,1218,4,3,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L61_CHAR,0,2071,7,6,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L61_CHAR,0,1691,9,8,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L61_CHAR,0,4142,10,9,-1,-1,0.01%,1,6,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L61_CHAR,0,1658,9,8,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L61_CHAR,0,779,6,5,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L61_CHAR,0,1602,11,10,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L61_CHAR,0,2850,11,10,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L61_CHAR,51,72690,22,21,-1,-1,0.02%,1,130,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L61_CHAR,0,418,4,3,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L61_CHAR,0,1242,8,7,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L61_CHAR,0,3678,9,8,-1,-1,0.01%,1,6,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,61
memlock-heap,MAGIC_D1_L31_CHAR,0,849,8,7,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L31_CHAR,0,819,11,10,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L31_CHAR,0,1258,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L31_CHAR,0,1250,4,3,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L31_CHAR,0,412,9,8,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L31_CHAR,0,4967,8,7,-1,-1,0.01%,1,7,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L31_CHAR,0,830,9,8,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L31_CHAR,0,1234,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L31_CHAR,0,1202,10,9,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L31_CHAR,0,2101,5,4,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L31_CHAR,0,826,7,6,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L31_CHAR,0,410,7,6,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L31_CHAR,0,798,5,4,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L31_CHAR,0,810,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L31_CHAR,0,825,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L31_CHAR,0,1682,12,11,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L31_CHAR,0,410,7,6,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L31_CHAR,0,410,11,10,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L31_CHAR,0,2080,6,5,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L31_CHAR,0,874,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,31
memlock-heap,MAGIC_D1_L21_CHAR,0,432,5,4,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L21_CHAR,0,3727,15,14,-1,-1,0.01%,1,6,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L21_CHAR,0,842,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L21_CHAR,0,2043,5,4,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L21_CHAR,0,1617,8,7,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L21_CHAR,0,1226,9,8,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L21_CHAR,0,2488,9,8,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L21_CHAR,0,442,7,6,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L21_CHAR,0,818,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L21_CHAR,0,1659,5,4,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L21_CHAR,0,850,6,5,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L21_CHAR,0,1700,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L21_CHAR,0,1314,9,8,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L21_CHAR,0,1294,13,12,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L21_CHAR,0,1683,8,7,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L21_CHAR,0,1345,7,6,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L21_CHAR,0,834,9,8,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L21_CHAR,0,3426,8,7,-1,-1,0.01%,1,6,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L21_CHAR,0,2980,11,10,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L21_CHAR,0,2540,6,5,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,21
memlock-heap,MAGIC_D1_L51_CHAR,0,2045,12,11,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L51_CHAR,0,850,6,5,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L51_CHAR,0,2083,10,9,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L51_CHAR,0,1263,5,4,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L51_CHAR,0,1271,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L51_CHAR,0,410,7,6,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L51_CHAR,0,7764,13,12,-1,-1,0.01%,1,9,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L51_CHAR,0,794,7,6,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L51_CHAR,0,434,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L51_CHAR,0,2145,8,7,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L51_CHAR,0,1657,13,12,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L51_CHAR,0,818,6,5,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L51_CHAR,0,422,7,6,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L51_CHAR,0,2530,10,9,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L51_CHAR,0,834,8,7,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L51_CHAR,0,394,5,4,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L51_CHAR,0,826,7,6,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L51_CHAR,0,1642,7,6,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L51_CHAR,0,386,9,8,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L51_CHAR,0,1234,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,51
memlock-heap,MAGIC_D1_L41_CHAR,0,402,10,9,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,41
memlock-heap,MAGIC_D1_L41_CHAR,0,1626,5,4,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,41
memlock-heap,MAGIC_D1_L41_CHAR,0,2556,9,8,-1,-1,0.01%,1,6,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,41
memlock-heap,MAGIC_D1_L41_CHAR,0,426,5,4,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,41
memlock-heap,MAGIC_D1_L41_CHAR,0,2504,9,8,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,41
memlock-heap,MAGIC_D1_L41_CHAR,0,1220,6,5,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,41
memlock-heap,MAGIC_D1_L41_CHAR,0,1210,7,6,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,41
memlock-heap,MAGIC_D1_L41_CHAR,0,874,5,4,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,41
memlock-heap,MAGIC_D1_L41_CHAR,0,842,9,8,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,41
memlock-heap,MAGIC_D1_L41_CHAR,0,868,7,6,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,41
memlock-heap,MAGIC_D1_L41_CHAR,0,434,6,5,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,41
memlock-heap,MAGIC_D1_L41_CHAR,0,850,6,5,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,41
memlock-heap,MAGIC_D1_L41_CHAR,0,1641,11,10,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,41
memlock-heap,MAGIC_D1_L41_CHAR,0,1714,9,8,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,41
memlock-heap,MAGIC_D1_L41_CHAR,0,826,7,6,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,41
memlock-heap,MAGIC_D1_L41_CHAR,0,1666,10,9,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,41
memlock-heap,MAGIC_D1_L41_CHAR,0,874,5,4,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,41
memlock-heap,MAGIC_D1_L41_CHAR,0,418,4,3,-1,-1,0.01%,1,4,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,41
memlock-heap,MAGIC_D1_L41_CHAR,0,2854,8,7,-1,-1,0.01%,1,5,34.09090909,15,44,36.08247423,35,97,-1,-1,-1,25,2,8,1,41
